fecha,indicador,indicador_codigo,valor,unidad,geografia,fuente
2012-11-27,Precio Oro USD,XAU_USD,1742.2,USD/oz,Global,Yahoo Finance
2012-11-27,IBEX 35,IBEX35,7863.6924,Puntos,España,Yahoo Finance
2012-11-28,IBEX 35,IBEX35,7837.5923,Puntos,España,Yahoo Finance
2012-11-28,Tipo Cambio EUR/USD,EURUSD,1.2938,USD/EUR,Global,Yahoo Finance
2012-11-28,Precio Oro EUR,XAU_EUR,1326.6828,EUR/oz,Global,Yahoo Finance
2012-11-28,Precio Oro USD,XAU_USD,1716.5,USD/oz,Global,Yahoo Finance
2012-11-29,Precio Oro USD,XAU_USD,1727.2,USD/oz,Global,Yahoo Finance
2012-11-29,Tipo Cambio EUR/USD,EURUSD,1.2953,USD/EUR,Global,Yahoo Finance
2012-11-29,IBEX 35,IBEX35,7973.6919,Puntos,España,Yahoo Finance
2012-11-29,Precio Oro EUR,XAU_EUR,1333.3984,EUR/oz,Global,Yahoo Finance
2012-11-30,Precio Oro EUR,XAU_EUR,1318.7618,EUR/oz,Global,Yahoo Finance
2012-11-30,Tipo Cambio EUR/USD,EURUSD,1.2974,USD/EUR,Global,Yahoo Finance
2012-11-30,Precio Oro USD,XAU_USD,1710.9,USD/oz,Global,Yahoo Finance
2012-11-30,IBEX 35,IBEX35,7934.5923,Puntos,España,Yahoo Finance
2012-12-03,IBEX 35,IBEX35,7889.1924,Puntos,España,Yahoo Finance
2012-12-03,Tipo Cambio EUR/USD,EURUSD,1.2997,USD/EUR,Global,Yahoo Finance
2012-12-03,Precio Oro EUR,XAU_EUR,1323.0947,EUR/oz,Global,Yahoo Finance
2012-12-03,Precio Oro USD,XAU_USD,1719.6,USD/oz,Global,Yahoo Finance
2012-12-04,Precio Oro USD,XAU_USD,1694.4,USD/oz,Global,Yahoo Finance
2012-12-04,IBEX 35,IBEX35,7902.3921,Puntos,España,Yahoo Finance
2012-12-05,IBEX 35,IBEX35,7883.1924,Puntos,España,Yahoo Finance
2012-12-05,Precio Oro USD,XAU_USD,1692.4,USD/oz,Global,Yahoo Finance
2012-12-05,Tipo Cambio EUR/USD,EURUSD,1.3099,USD/EUR,Global,Yahoo Finance
2012-12-05,Precio Oro EUR,XAU_EUR,1291.9782,EUR/oz,Global,Yahoo Finance
2012-12-06,Precio Oro EUR,XAU_EUR,1300.8996,EUR/oz,Global,Yahoo Finance
2012-12-06,Precio Oro USD,XAU_USD,1700.3001,USD/oz,Global,Yahoo Finance
2012-12-06,IBEX 35,IBEX35,7910.792,Puntos,España,Yahoo Finance
2012-12-06,Tipo Cambio EUR/USD,EURUSD,1.307,USD/EUR,Global,Yahoo Finance
2012-12-07,Tipo Cambio EUR/USD,EURUSD,1.2963,USD/EUR,Global,Yahoo Finance
2012-12-07,Precio Oro USD,XAU_USD,1704.0,USD/oz,Global,Yahoo Finance
2012-12-07,Precio Oro EUR,XAU_EUR,1314.4655,EUR/oz,Global,Yahoo Finance
2012-12-07,IBEX 35,IBEX35,7848.4922,Puntos,España,Yahoo Finance
2012-12-10,IBEX 35,IBEX35,7804.3921,Puntos,España,Yahoo Finance
2012-12-10,Precio Oro USD,XAU_USD,1713.0,USD/oz,Global,Yahoo Finance
2012-12-10,Tipo Cambio EUR/USD,EURUSD,1.2906,USD/EUR,Global,Yahoo Finance
2012-12-10,Precio Oro EUR,XAU_EUR,1327.2838,EUR/oz,Global,Yahoo Finance
2012-12-11,Precio Oro EUR,XAU_EUR,1320.2677,EUR/oz,Global,Yahoo Finance
2012-12-11,Precio Oro USD,XAU_USD,1708.2,USD/oz,Global,Yahoo Finance
2012-12-11,IBEX 35,IBEX35,7920.8921,Puntos,España,Yahoo Finance
2012-12-11,Tipo Cambio EUR/USD,EURUSD,1.2938,USD/EUR,Global,Yahoo Finance
2012-12-12,Tipo Cambio EUR/USD,EURUSD,1.3013,USD/EUR,Global,Yahoo Finance
2012-12-12,Precio Oro USD,XAU_USD,1716.6,USD/oz,Global,Yahoo Finance
2012-12-12,Precio Oro EUR,XAU_EUR,1319.1213,EUR/oz,Global,Yahoo Finance
2012-12-12,IBEX 35,IBEX35,7986.7915,Puntos,España,Yahoo Finance
2012-12-13,IBEX 35,IBEX35,8017.0918,Puntos,España,Yahoo Finance
2012-12-13,Precio Oro USD,XAU_USD,1695.6,USD/oz,Global,Yahoo Finance
2012-12-13,Tipo Cambio EUR/USD,EURUSD,1.3067,USD/EUR,Global,Yahoo Finance
2012-12-13,Precio Oro EUR,XAU_EUR,1297.6427,EUR/oz,Global,Yahoo Finance
2012-12-14,Precio Oro EUR,XAU_EUR,1296.6086,EUR/oz,Global,Yahoo Finance
2012-12-14,Precio Oro USD,XAU_USD,1695.8001,USD/oz,Global,Yahoo Finance
2012-12-14,IBEX 35,IBEX35,8024.0918,Puntos,España,Yahoo Finance
2012-12-14,Tipo Cambio EUR/USD,EURUSD,1.3079,USD/EUR,Global,Yahoo Finance
2012-12-17,Tipo Cambio EUR/USD,EURUSD,1.3166,USD/EUR,Global,Yahoo Finance
2012-12-17,Precio Oro USD,XAU_USD,1697.0,USD/oz,Global,Yahoo Finance
2012-12-17,Precio Oro EUR,XAU_EUR,1288.9394,EUR/oz,Global,Yahoo Finance
2012-12-17,IBEX 35,IBEX35,8040.2915,Puntos,España,Yahoo Finance
2012-12-18,IBEX 35,IBEX35,8168.7915,Puntos,España,Yahoo Finance
2012-12-18,Precio Oro USD,XAU_USD,1669.5,USD/oz,Global,Yahoo Finance
2012-12-18,Tipo Cambio EUR/USD,EURUSD,1.3165,USD/EUR,Global,Yahoo Finance
2012-12-18,Precio Oro EUR,XAU_EUR,1268.1521,EUR/oz,Global,Yahoo Finance
2012-12-19,Precio Oro EUR,XAU_EUR,1259.5408,EUR/oz,Global,Yahoo Finance
2012-12-19,Precio Oro USD,XAU_USD,1666.5,USD/oz,Global,Yahoo Finance
2012-12-19,IBEX 35,IBEX35,8264.1914,Puntos,España,Yahoo Finance
2012-12-19,Tipo Cambio EUR/USD,EURUSD,1.3231,USD/EUR,Global,Yahoo Finance
2012-12-20,Tipo Cambio EUR/USD,EURUSD,1.3215,USD/EUR,Global,Yahoo Finance
2012-12-20,Precio Oro USD,XAU_USD,1644.9,USD/oz,Global,Yahoo Finance
2012-12-20,Precio Oro EUR,XAU_EUR,1244.6958,EUR/oz,Global,Yahoo Finance
2012-12-20,IBEX 35,IBEX35,8264.1914,Puntos,España,Yahoo Finance
2012-12-21,IBEX 35,IBEX35,8290.9912,Puntos,España,Yahoo Finance
2012-12-21,Precio Oro USD,XAU_USD,1659.1,USD/oz,Global,Yahoo Finance
2012-12-21,Tipo Cambio EUR/USD,EURUSD,1.3238,USD/EUR,Global,Yahoo Finance
2012-12-21,Precio Oro EUR,XAU_EUR,1253.3174,EUR/oz,Global,Yahoo Finance
2012-12-24,Precio Oro EUR,XAU_EUR,1258.2306,EUR/oz,Global,Yahoo Finance
2012-12-24,Precio Oro USD,XAU_USD,1658.6,USD/oz,Global,Yahoo Finance
2012-12-24,IBEX 35,IBEX35,8299.4912,Puntos,España,Yahoo Finance
2012-12-24,Tipo Cambio EUR/USD,EURUSD,1.3182,USD/EUR,Global,Yahoo Finance
2012-12-25,Tipo Cambio EUR/USD,EURUSD,1.318,USD/EUR,Global,Yahoo Finance
2012-12-26,Tipo Cambio EUR/USD,EURUSD,1.318,USD/EUR,Global,Yahoo Finance
2012-12-26,Precio Oro USD,XAU_USD,1659.8001,USD/oz,Global,Yahoo Finance
2012-12-26,Precio Oro EUR,XAU_EUR,1259.2904,EUR/oz,Global,Yahoo Finance
2012-12-27,Precio Oro EUR,XAU_EUR,1257.0918,EUR/oz,Global,Yahoo Finance
2012-12-27,Precio Oro USD,XAU_USD,1662.6,USD/oz,Global,Yahoo Finance
2012-12-27,Tipo Cambio EUR/USD,EURUSD,1.3226,USD/EUR,Global,Yahoo Finance
2012-12-27,IBEX 35,IBEX35,8280.8916,Puntos,España,Yahoo Finance
2012-12-28,IBEX 35,IBEX35,8130.9917,Puntos,España,Yahoo Finance
2012-12-28,Precio Oro USD,XAU_USD,1654.9,USD/oz,Global,Yahoo Finance
2012-12-28,Precio Oro EUR,XAU_EUR,1248.953,EUR/oz,Global,Yahoo Finance
2012-12-28,Tipo Cambio EUR/USD,EURUSD,1.325,USD/EUR,Global,Yahoo Finance
2012-12-31,Tipo Cambio EUR/USD,EURUSD,1.3228,USD/EUR,Global,Yahoo Finance
2012-12-31,Desempleo 60-64,DES_60_64,2.58,%,España,INE
2012-12-31,Desempleo 16-19,DES_16_19,3.83,%,España,INE
2012-12-31,Desempleo 55-59,DES_55_59,6.02,%,España,INE
2012-12-31,Desempleo 50-54,DES_50_54,8.74,%,España,INE
2012-12-31,Desempleo 45-49,DES_45_49,11.32,%,España,INE
2012-12-31,Desempleo 20-24,DES_20_24,12.64,%,España,INE
2012-12-31,Desempleo 40-44,DES_40_44,12.7,%,España,INE
2012-12-31,Desempleo 35-39,DES_35_39,13.66,%,España,INE
2012-12-31,Desempleo 25-29,DES_25_29,13.98,%,España,INE
2012-12-31,Desempleo 30-34,DES_30_34,14.41,%,España,INE
2012-12-31,IPC General,IPC_GEN,101.257,Índice,España,INE
2012-12-31,Salario Decil 0-10,SAL_DEC_0_10,436.45,EUR,España,INE
2012-12-31,Salario Decil 10-20,SAL_DEC_10_20,842.25,EUR,España,INE
2012-12-31,Salario Decil 40-50,SAL_DEC_40_50,1492.5,EUR,España,INE
2012-12-31,Precio Oro USD,XAU_USD,1674.8001,USD/oz,Global,Yahoo Finance
2012-12-31,Salario Decil 50-60,SAL_DEC_50_60,1685.25,EUR,España,INE
2012-12-31,Salario Decil 60-70,SAL_DEC_60_70,1943.55,EUR,España,INE
2012-12-31,Salario Decil 70-80,SAL_DEC_70_80,2303.6,EUR,España,INE
2012-12-31,Desempleo 70 y mas,DES_70_Y_MAS,0.01,%,España,INE
2012-12-31,Desempleo 65-69,DES_65_69,0.09,%,España,INE
2012-12-31,Salario Decil 80-90,SAL_DEC_80_90,2849.9,EUR,España,INE
2012-12-31,Salario Decil 90-100,SAL_DEC_90_100,4495.55,EUR,España,INE
2012-12-31,IBEX 35,IBEX35,8167.4917,Puntos,España,Yahoo Finance
2012-12-31,Salario Decil 20-30,SAL_DEC_20_30,1122.3,EUR,España,INE
2012-12-31,Precio Oro EUR,XAU_EUR,1266.1321,EUR/oz,Global,Yahoo Finance
2012-12-31,Salario Decil 30-40,SAL_DEC_30_40,1322.05,EUR,España,INE
2012-12-31,Salario mas frecuente,SAL_MOD,15512.34,EUR,España,INE
2012-12-31,Salario mediano,SAL_MEDN,18974.82,EUR,España,INE
2012-12-31,Salario medio bruto,SAL_MED_B,22609.69,EUR,España,INE
2012-12-31,Asalariados Total,EMPL_TOT,14573400.0,Personas,España,INE
2013-01-01,Tipo Cambio EUR/USD,EURUSD,1.3201,USD/EUR,Global,Yahoo Finance
2013-01-02,Tipo Cambio EUR/USD,EURUSD,1.3198,USD/EUR,Global,Yahoo Finance
2013-01-02,Precio Oro USD,XAU_USD,1687.9,USD/oz,Global,Yahoo Finance
2013-01-02,Precio Oro EUR,XAU_EUR,1278.9218,EUR/oz,Global,Yahoo Finance
2013-01-02,IBEX 35,IBEX35,8447.5908,Puntos,España,Yahoo Finance
2013-01-03,IBEX 35,IBEX35,8403.3916,Puntos,España,Yahoo Finance
2013-01-03,Tipo Cambio EUR/USD,EURUSD,1.3182,USD/EUR,Global,Yahoo Finance
2013-01-03,Precio Oro EUR,XAU_EUR,1269.6688,EUR/oz,Global,Yahoo Finance
2013-01-03,Precio Oro USD,XAU_USD,1673.7,USD/oz,Global,Yahoo Finance
2013-01-04,Precio Oro USD,XAU_USD,1648.1,USD/oz,Global,Yahoo Finance
2013-01-04,IBEX 35,IBEX35,8435.791,Puntos,España,Yahoo Finance
2013-01-04,Precio Oro EUR,XAU_EUR,1264.5871,EUR/oz,Global,Yahoo Finance
2013-01-04,Tipo Cambio EUR/USD,EURUSD,1.3033,USD/EUR,Global,Yahoo Finance
2013-01-07,Tipo Cambio EUR/USD,EURUSD,1.3068,USD/EUR,Global,Yahoo Finance
2013-01-07,Precio Oro USD,XAU_USD,1645.5,USD/oz,Global,Yahoo Finance
2013-01-07,Precio Oro EUR,XAU_EUR,1259.2353,EUR/oz,Global,Yahoo Finance
2013-01-07,IBEX 35,IBEX35,8418.9912,Puntos,España,Yahoo Finance
2013-01-08,IBEX 35,IBEX35,8452.9912,Puntos,España,Yahoo Finance
2013-01-08,Tipo Cambio EUR/USD,EURUSD,1.3125,USD/EUR,Global,Yahoo Finance
2013-01-08,Precio Oro EUR,XAU_EUR,1265.8968,EUR/oz,Global,Yahoo Finance
2013-01-08,Precio Oro USD,XAU_USD,1661.5,USD/oz,Global,Yahoo Finance
2013-01-09,Precio Oro USD,XAU_USD,1654.8001,USD/oz,Global,Yahoo Finance
2013-01-09,IBEX 35,IBEX35,8606.3916,Puntos,España,Yahoo Finance
2013-01-09,Precio Oro EUR,XAU_EUR,1264.9127,EUR/oz,Global,Yahoo Finance
2013-01-09,Tipo Cambio EUR/USD,EURUSD,1.3082,USD/EUR,Global,Yahoo Finance
2013-01-10,Tipo Cambio EUR/USD,EURUSD,1.3055,USD/EUR,Global,Yahoo Finance
2013-01-10,Precio Oro USD,XAU_USD,1677.3001,USD/oz,Global,Yahoo Finance
2013-01-10,Precio Oro EUR,XAU_EUR,1284.8118,EUR/oz,Global,Yahoo Finance
2013-01-10,IBEX 35,IBEX35,8618.8916,Puntos,España,Yahoo Finance
2013-01-11,IBEX 35,IBEX35,8664.6914,Puntos,España,Yahoo Finance
2013-01-11,Tipo Cambio EUR/USD,EURUSD,1.3273,USD/EUR,Global,Yahoo Finance
2013-01-11,Precio Oro EUR,XAU_EUR,1250.644,EUR/oz,Global,Yahoo Finance
2013-01-11,Precio Oro USD,XAU_USD,1660.0,USD/oz,Global,Yahoo Finance
2013-01-14,Precio Oro USD,XAU_USD,1668.9,USD/oz,Global,Yahoo Finance
2013-01-14,IBEX 35,IBEX35,8632.0908,Puntos,España,Yahoo Finance
2013-01-14,Precio Oro EUR,XAU_EUR,1248.9881,EUR/oz,Global,Yahoo Finance
2013-01-14,Tipo Cambio EUR/USD,EURUSD,1.3362,USD/EUR,Global,Yahoo Finance
2013-01-15,Tipo Cambio EUR/USD,EURUSD,1.3378,USD/EUR,Global,Yahoo Finance
2013-01-15,Precio Oro USD,XAU_USD,1683.4,USD/oz,Global,Yahoo Finance
2013-01-15,Precio Oro EUR,XAU_EUR,1258.3415,EUR/oz,Global,Yahoo Finance
2013-01-15,IBEX 35,IBEX35,8600.9912,Puntos,España,Yahoo Finance
2013-01-16,IBEX 35,IBEX35,8581.0908,Puntos,España,Yahoo Finance
2013-01-16,Tipo Cambio EUR/USD,EURUSD,1.3309,USD/EUR,Global,Yahoo Finance
2013-01-16,Precio Oro EUR,XAU_EUR,1264.3808,EUR/oz,Global,Yahoo Finance
2013-01-16,Precio Oro USD,XAU_USD,1682.7,USD/oz,Global,Yahoo Finance
2013-01-17,Precio Oro USD,XAU_USD,1690.4,USD/oz,Global,Yahoo Finance
2013-01-17,IBEX 35,IBEX35,8628.8916,Puntos,España,Yahoo Finance
2013-01-17,Precio Oro EUR,XAU_EUR,1271.8569,EUR/oz,Global,Yahoo Finance
2013-01-17,Tipo Cambio EUR/USD,EURUSD,1.3291,USD/EUR,Global,Yahoo Finance
2013-01-18,Tipo Cambio EUR/USD,EURUSD,1.3373,USD/EUR,Global,Yahoo Finance
2013-01-18,Precio Oro USD,XAU_USD,1686.6,USD/oz,Global,Yahoo Finance
2013-01-18,Precio Oro EUR,XAU_EUR,1261.2395,EUR/oz,Global,Yahoo Finance
2013-01-18,IBEX 35,IBEX35,8603.9912,Puntos,España,Yahoo Finance
2013-01-21,IBEX 35,IBEX35,8665.8916,Puntos,España,Yahoo Finance
2013-01-21,Tipo Cambio EUR/USD,EURUSD,1.332,USD/EUR,Global,Yahoo Finance
2013-01-22,Tipo Cambio EUR/USD,EURUSD,1.3312,USD/EUR,Global,Yahoo Finance
2013-01-22,IBEX 35,IBEX35,8632.0908,Puntos,España,Yahoo Finance
2013-01-22,Precio Oro EUR,XAU_EUR,1271.6821,EUR/oz,Global,Yahoo Finance
2013-01-22,Precio Oro USD,XAU_USD,1692.8001,USD/oz,Global,Yahoo Finance
2013-01-23,Precio Oro USD,XAU_USD,1686.3001,USD/oz,Global,Yahoo Finance
2013-01-23,Tipo Cambio EUR/USD,EURUSD,1.3314,USD/EUR,Global,Yahoo Finance
2013-01-23,Precio Oro EUR,XAU_EUR,1266.5631,EUR/oz,Global,Yahoo Finance
2013-01-23,IBEX 35,IBEX35,8613.291,Puntos,España,Yahoo Finance
2013-01-24,IBEX 35,IBEX35,8665.5908,Puntos,España,Yahoo Finance
2013-01-24,Precio Oro USD,XAU_USD,1669.5,USD/oz,Global,Yahoo Finance
2013-01-24,Precio Oro EUR,XAU_EUR,1254.4623,EUR/oz,Global,Yahoo Finance
2013-01-24,Tipo Cambio EUR/USD,EURUSD,1.3309,USD/EUR,Global,Yahoo Finance
2013-01-25,Tipo Cambio EUR/USD,EURUSD,1.3369,USD/EUR,Global,Yahoo Finance
2013-01-25,IBEX 35,IBEX35,8724.5908,Puntos,España,Yahoo Finance
2013-01-25,Precio Oro EUR,XAU_EUR,1238.9541,EUR/oz,Global,Yahoo Finance
2013-01-25,Precio Oro USD,XAU_USD,1656.4,USD/oz,Global,Yahoo Finance
2013-01-28,Precio Oro USD,XAU_USD,1652.4,USD/oz,Global,Yahoo Finance
2013-01-28,Tipo Cambio EUR/USD,EURUSD,1.3466,USD/EUR,Global,Yahoo Finance
2013-01-28,Precio Oro EUR,XAU_EUR,1227.0888,EUR/oz,Global,Yahoo Finance
2013-01-28,IBEX 35,IBEX35,8672.4912,Puntos,España,Yahoo Finance
2013-01-29,IBEX 35,IBEX35,8642.9912,Puntos,España,Yahoo Finance
2013-01-29,Precio Oro USD,XAU_USD,1660.7,USD/oz,Global,Yahoo Finance
2013-01-29,Precio Oro EUR,XAU_EUR,1235.0625,EUR/oz,Global,Yahoo Finance
2013-01-29,Tipo Cambio EUR/USD,EURUSD,1.3446,USD/EUR,Global,Yahoo Finance
2013-01-30,Tipo Cambio EUR/USD,EURUSD,1.3492,USD/EUR,Global,Yahoo Finance
2013-01-30,IBEX 35,IBEX35,8571.8916,Puntos,España,Yahoo Finance
2013-01-30,Precio Oro EUR,XAU_EUR,1245.1419,EUR/oz,Global,Yahoo Finance
2013-01-30,Precio Oro USD,XAU_USD,1679.9,USD/oz,Global,Yahoo Finance
2013-01-31,Precio Oro USD,XAU_USD,1660.6,USD/oz,Global,Yahoo Finance
2013-01-31,Tipo Cambio EUR/USD,EURUSD,1.3568,USD/EUR,Global,Yahoo Finance
2013-01-31,Precio Oro EUR,XAU_EUR,1223.8788,EUR/oz,Global,Yahoo Finance
2013-01-31,IBEX 35,IBEX35,8362.291,Puntos,España,Yahoo Finance
2013-02-01,IBEX 35,IBEX35,8229.6914,Puntos,España,Yahoo Finance
2013-02-01,Precio Oro USD,XAU_USD,1669.4,USD/oz,Global,Yahoo Finance
2013-02-01,Precio Oro EUR,XAU_EUR,1226.5082,EUR/oz,Global,Yahoo Finance
2013-02-01,Tipo Cambio EUR/USD,EURUSD,1.3611,USD/EUR,Global,Yahoo Finance
2013-02-04,Tipo Cambio EUR/USD,EURUSD,1.3649,USD/EUR,Global,Yahoo Finance
2013-02-04,IBEX 35,IBEX35,7919.5923,Puntos,España,Yahoo Finance
2013-02-04,Precio Oro EUR,XAU_EUR,1227.4421,EUR/oz,Global,Yahoo Finance
2013-02-04,Precio Oro USD,XAU_USD,1675.3001,USD/oz,Global,Yahoo Finance
2013-02-05,Precio Oro USD,XAU_USD,1672.4,USD/oz,Global,Yahoo Finance
2013-02-05,Tipo Cambio EUR/USD,EURUSD,1.3512,USD/EUR,Global,Yahoo Finance
2013-02-05,Precio Oro EUR,XAU_EUR,1237.7433,EUR/oz,Global,Yahoo Finance
2013-02-05,IBEX 35,IBEX35,8093.5918,Puntos,España,Yahoo Finance
2013-02-06,IBEX 35,IBEX35,8056.1919,Puntos,España,Yahoo Finance
2013-02-06,Precio Oro USD,XAU_USD,1677.7,USD/oz,Global,Yahoo Finance
2013-02-06,Precio Oro EUR,XAU_EUR,1235.2905,EUR/oz,Global,Yahoo Finance
2013-02-06,Tipo Cambio EUR/USD,EURUSD,1.3581,USD/EUR,Global,Yahoo Finance
2013-02-07,Tipo Cambio EUR/USD,EURUSD,1.3524,USD/EUR,Global,Yahoo Finance
2013-02-07,IBEX 35,IBEX35,8014.5918,Puntos,España,Yahoo Finance
2013-02-07,Precio Oro EUR,XAU_EUR,1235.1439,EUR/oz,Global,Yahoo Finance
2013-02-07,Precio Oro USD,XAU_USD,1670.4,USD/oz,Global,Yahoo Finance
2013-02-08,Precio Oro USD,XAU_USD,1666.0,USD/oz,Global,Yahoo Finance
2013-02-08,Tipo Cambio EUR/USD,EURUSD,1.3389,USD/EUR,Global,Yahoo Finance
2013-02-08,Precio Oro EUR,XAU_EUR,1244.2688,EUR/oz,Global,Yahoo Finance
2013-02-08,IBEX 35,IBEX35,8174.8916,Puntos,España,Yahoo Finance
2013-02-11,IBEX 35,IBEX35,8078.5918,Puntos,España,Yahoo Finance
2013-02-11,Precio Oro USD,XAU_USD,1648.2,USD/oz,Global,Yahoo Finance
2013-02-11,Precio Oro EUR,XAU_EUR,1232.9195,EUR/oz,Global,Yahoo Finance
2013-02-11,Tipo Cambio EUR/USD,EURUSD,1.3368,USD/EUR,Global,Yahoo Finance
2013-02-12,Tipo Cambio EUR/USD,EURUSD,1.3404,USD/EUR,Global,Yahoo Finance
2013-02-12,IBEX 35,IBEX35,8234.6914,Puntos,España,Yahoo Finance
2013-02-12,Precio Oro EUR,XAU_EUR,1230.0457,EUR/oz,Global,Yahoo Finance
2013-02-12,Precio Oro USD,XAU_USD,1648.7,USD/oz,Global,Yahoo Finance
2013-02-13,Precio Oro USD,XAU_USD,1644.2,USD/oz,Global,Yahoo Finance
2013-02-13,Tipo Cambio EUR/USD,EURUSD,1.3452,USD/EUR,Global,Yahoo Finance
2013-02-13,Precio Oro EUR,XAU_EUR,1222.2654,EUR/oz,Global,Yahoo Finance
2013-02-13,IBEX 35,IBEX35,8306.1914,Puntos,España,Yahoo Finance
2013-02-14,IBEX 35,IBEX35,8247.3916,Puntos,España,Yahoo Finance
2013-02-14,Precio Oro USD,XAU_USD,1634.7,USD/oz,Global,Yahoo Finance
2013-02-14,Precio Oro EUR,XAU_EUR,1215.8898,EUR/oz,Global,Yahoo Finance
2013-02-14,Tipo Cambio EUR/USD,EURUSD,1.3445,USD/EUR,Global,Yahoo Finance
2013-02-15,Tipo Cambio EUR/USD,EURUSD,1.3353,USD/EUR,Global,Yahoo Finance
2013-02-15,IBEX 35,IBEX35,8150.1919,Puntos,España,Yahoo Finance
2013-02-15,Precio Oro EUR,XAU_EUR,1204.8304,EUR/oz,Global,Yahoo Finance
2013-02-15,Precio Oro USD,XAU_USD,1608.8001,USD/oz,Global,Yahoo Finance
2013-02-18,Tipo Cambio EUR/USD,EURUSD,1.3344,USD/EUR,Global,Yahoo Finance
2013-02-18,IBEX 35,IBEX35,8108.8916,Puntos,España,Yahoo Finance
2013-02-19,IBEX 35,IBEX35,8225.291,Puntos,España,Yahoo Finance
2013-02-19,Precio Oro USD,XAU_USD,1603.6,USD/oz,Global,Yahoo Finance
2013-02-19,Tipo Cambio EUR/USD,EURUSD,1.3347,USD/EUR,Global,Yahoo Finance
2013-02-19,Precio Oro EUR,XAU_EUR,1201.4492,EUR/oz,Global,Yahoo Finance
2013-02-20,Precio Oro EUR,XAU_EUR,1177.6784,EUR/oz,Global,Yahoo Finance
2013-02-20,IBEX 35,IBEX35,8162.9917,Puntos,España,Yahoo Finance
2013-02-20,Tipo Cambio EUR/USD,EURUSD,1.3396,USD/EUR,Global,Yahoo Finance
2013-02-20,Precio Oro USD,XAU_USD,1577.6,USD/oz,Global,Yahoo Finance
2013-02-21,Precio Oro USD,XAU_USD,1578.2,USD/oz,Global,Yahoo Finance
2013-02-21,Precio Oro EUR,XAU_EUR,1189.0158,EUR/oz,Global,Yahoo Finance
2013-02-21,Tipo Cambio EUR/USD,EURUSD,1.3273,USD/EUR,Global,Yahoo Finance
2013-02-21,IBEX 35,IBEX35,8014.4917,Puntos,España,Yahoo Finance
2013-02-22,IBEX 35,IBEX35,8178.9917,Puntos,España,Yahoo Finance
2013-02-22,Precio Oro USD,XAU_USD,1572.4,USD/oz,Global,Yahoo Finance
2013-02-22,Tipo Cambio EUR/USD,EURUSD,1.3194,USD/EUR,Global,Yahoo Finance
2013-02-22,Precio Oro EUR,XAU_EUR,1191.722,EUR/oz,Global,Yahoo Finance
2013-02-25,Precio Oro EUR,XAU_EUR,1202.0382,EUR/oz,Global,Yahoo Finance
2013-02-25,IBEX 35,IBEX35,8244.4912,Puntos,España,Yahoo Finance
2013-02-25,Tipo Cambio EUR/USD,EURUSD,1.3196,USD/EUR,Global,Yahoo Finance
2013-02-25,Precio Oro USD,XAU_USD,1586.2,USD/oz,Global,Yahoo Finance
2013-02-26,Precio Oro USD,XAU_USD,1615.2,USD/oz,Global,Yahoo Finance
2013-02-26,Precio Oro EUR,XAU_EUR,1236.274,EUR/oz,Global,Yahoo Finance
2013-02-26,Tipo Cambio EUR/USD,EURUSD,1.3065,USD/EUR,Global,Yahoo Finance
2013-02-26,IBEX 35,IBEX35,7980.6919,Puntos,España,Yahoo Finance
2013-02-27,IBEX 35,IBEX35,8136.6919,Puntos,España,Yahoo Finance
2013-02-27,Precio Oro USD,XAU_USD,1595.2,USD/oz,Global,Yahoo Finance
2013-02-27,Tipo Cambio EUR/USD,EURUSD,1.3066,USD/EUR,Global,Yahoo Finance
2013-02-27,Precio Oro EUR,XAU_EUR,1220.8863,EUR/oz,Global,Yahoo Finance
2013-02-28,Precio Oro EUR,XAU_EUR,1199.683,EUR/oz,Global,Yahoo Finance
2013-02-28,IBEX 35,IBEX35,8230.291,Puntos,España,Yahoo Finance
2013-02-28,Tipo Cambio EUR/USD,EURUSD,1.3151,USD/EUR,Global,Yahoo Finance
2013-02-28,Precio Oro USD,XAU_USD,1577.7,USD/oz,Global,Yahoo Finance
2013-03-01,Precio Oro USD,XAU_USD,1571.9,USD/oz,Global,Yahoo Finance
2013-03-01,Precio Oro EUR,XAU_EUR,1203.6039,EUR/oz,Global,Yahoo Finance
2013-03-01,Tipo Cambio EUR/USD,EURUSD,1.306,USD/EUR,Global,Yahoo Finance
2013-03-01,IBEX 35,IBEX35,8187.0918,Puntos,España,Yahoo Finance
2013-03-04,IBEX 35,IBEX35,8246.291,Puntos,España,Yahoo Finance
2013-03-04,Precio Oro USD,XAU_USD,1572.1,USD/oz,Global,Yahoo Finance
2013-03-04,Tipo Cambio EUR/USD,EURUSD,1.3017,USD/EUR,Global,Yahoo Finance
2013-03-04,Precio Oro EUR,XAU_EUR,1207.7344,EUR/oz,Global,Yahoo Finance
2013-03-05,Precio Oro EUR,XAU_EUR,1207.8756,EUR/oz,Global,Yahoo Finance
2013-03-05,IBEX 35,IBEX35,8423.291,Puntos,España,Yahoo Finance
2013-03-05,Tipo Cambio EUR/USD,EURUSD,1.3036,USD/EUR,Global,Yahoo Finance
2013-03-05,Precio Oro USD,XAU_USD,1574.6,USD/oz,Global,Yahoo Finance
2013-03-06,Precio Oro USD,XAU_USD,1574.6,USD/oz,Global,Yahoo Finance
2013-03-06,Precio Oro EUR,XAU_EUR,1206.7262,EUR/oz,Global,Yahoo Finance
2013-03-06,Tipo Cambio EUR/USD,EURUSD,1.3049,USD/EUR,Global,Yahoo Finance
